Timestamp,Ax,Ay,Az,Rx,Ry,Rz,Temp,Pressure,Mx,My,Mz,Gx,Gy,Gz
3343856,0.171776,-1.001376,-0.189832,-18.567499,-351.522491,-44.782501,32.32,887.719971,-0.579,0.2385,-0.1845,-0.300000, 0.300000,-0.400000
3343886,0.1586,-0.948184,-0.02196,-35.122501,-317.047485,-31.815001,32.279999,888.5,-0.5775,0.234,-0.15,-0.100000, 1.000000, 0.400000
3343916,0.13664,-0.88816,-0.016592,-42.98,-277.777496,-19.004999,32.349998,888.419983,-0.5685,0.1935,-0.117, 0.900000,-0.600000, 0.700000
3343946,0.164456,-1.031632,0.026352,-44.1525,-243.652496,-9.8525,32.32,888.140015,-0.5745,0.177,-0.096, 0.600000,-0.500000,-0.800000
3343976,0.174216,-0.994056,0.035624,-40.845001,-209.842499,-3.9725,32.299999,887.679993,-0.561,0.1485,-0.0645,-0.600000,-0.400000, 0.500000
3344006,0.191784,-0.891088,0.049776,-30.870001,-171.395004,-0.315,32.25,886.73999,-0.561,0.1245,-0.057,-0.900000,-0.400000, 0.500000
3344036,0.133224,-0.903288,0.114192,-14.9625,-140.524994,3.8325,32.299999,888.75,-0.5385,0.0975,-0.045,-0.600000, 0.600000,-0.700000
3344066,-0.203984,-1.227808,0.592432,8.4,-150.919998,0.1225,32.240002,887.98999,-0.5505,0.0855,-0.045, 0.800000,-0.300000, 0.000000
3344097,0.052704,-0.974048,0.356728,61.512501,-199.710007,-6.0025,32.27,887.409973,-0.549,0.063,-0.0465,-0.300000, 0.900000,-0.400000
3344127,0.094672,-0.72224,0.144448,105.822502,-255.167496,-20.6675,32.299999,888.539978,-0.552,0.051,-0.0705,-0.400000,-1.000000, 0.200000
3344157,0.032208,-0.871568,0.05612,130.270004,-272.859985,-41.02,32.279999,888.719971,-0.57,0.024,-0.132, 0.500000,-0.300000, 0.300000
3344187,0.118584,-0.943792,0.02684,140.472504,-264.950012,-62.404999,32.220001,889.440002,-0.5895,0.0135,-0.156, 0.700000, 0.400000,-0.300000
3344217,0.164944,-1.398608,0.049288,144.287506,-239.452499,-83.650002,32.32,888.570007,-0.6,0.018,-0.237,-0.300000, 0.000000, 0.200000
3344247,0.179584,-1.665056,0.022448,140.384995,-204.732498,-104.527496,32.330002,889.450012,-0.609,0.021,-0.273,-0.900000, 0.500000,-0.300000
3344277,0.236192,-2.179896,0.137128,125.720001,-154.664993,-107.817497,32.240002,888.619995,-0.6255,0.0345,-0.339,-0.300000, 0.000000, 0.200000
3344307,0.124928,-1.696288,-0.077104,106.697502,-116.287498,-102.287498,32.279999,888.929993,-0.6195,0.054,-0.369,-1.400000,-0.300000,-0.300000
3344337,0.103456,-1.507432,-0.094672,85.487503,-104.212502,-95.375,32.349998,889.059998,-0.6285,0.084,-0.423,-0.200000,-0.100000, 0.000000
3344368,0.09516,-1.226344,-0.06588,51.642502,-115.360001,-84.542503,32.299999,887.900024,-0.624,0.093,-0.4245, 0.400000,-0.100000,-0.200000
3344398,0.0366,-1.20048,-0.139568,23.2575,-130.024994,-74.654999,32.220001,887.950012,-0.633,0.1125,-0.453,-0.800000, 0.500000, 0.000000
3344428,0.08296,-1.219512,-0.104432,-2.0475,-121.817497,-61.442501,32.299999,889.169983,-0.6315,0.126,-0.459,-0.600000, 1.000000,-0.600000
3344458,0.151768,-1.294176,-0.068808,-22.8025,-82.827499,-45.0625,32.32,888.570007,-0.6225,0.1395,-0.4515, 1.200000,-0.200000, 0.300000
3344488,0.172752,-1.345416,0.017568,-39.445,-33.845001,-28.122499,32.279999,889.140015,-0.639,0.15,-0.453,-0.200000,-0.200000,-0.400000
3344518,0.164944,-1.335168,0.10004,-46.900002,2.7825,-19.862499,32.240002,888.619995,-0.6285,0.1485,-0.426, 0.000000,-0.100000,-0.800000
3344548,0.217648,-1.187304,0.057584,-50.522499,23.905001,-17.955,32.25,888.440002,-0.636,0.159,-0.4125,      NaN,      NaN,      NaN
3344578,0.215696,-1.044808,0.0122,-45.290001,31.0975,-27.405001,32.349998,890.119995,-0.6345,0.1635,-0.408, 0.000000,-0.700000, 0.600000
3344608,0.310368,-1.023824,0.128344,-35.77,35.84,-45.1325,32.27,889.539978,-0.642,0.1545,-0.3945, 0.600000,-0.400000, 0.600000
3344638,0.21228,-0.811544,0.074176,-19.7925,36.994999,-65.922501,32.240002,890.330017,-0.645,0.168,-0.3915, 0.400000,-0.100000,-1.000000
3344669,0.223504,-0.701256,0.132248,-1.925,31.9725,-82.705002,32.349998,889.27002,-0.636,0.1875,-0.3885, 1.600000,-0.300000,-0.200000
3344699,0.282064,-0.637816,0.077104,22.014999,14.455,-96.6175,32.25,888.659973,-0.6225,0.1995,-0.393, 0.700000, 0.500000,-0.100000
3344729,0.199104,-0.61488,0.073688,41.790001,0.8225,-105.227501,32.240002,889.690002,-0.6225,0.2145,-0.4005,-0.600000, 0.700000, 0.200000
3344759,0.272304,-0.750544,0.193736,65.012497,-3.0625,-110.127502,32.220001,889.440002,-0.621,0.2295,-0.423, 0.600000, 1.000000, 0.600000
3344789,0.29768,-0.794952,0.164456,85.102501,17.727501,-107.152496,32.299999,889.390015,-0.603,0.261,-0.4425, 0.100000,-0.600000,-0.400000
3344819,0.464576,-1.078968,0.276696,109.672501,100.660004,-91.349998,32.189999,888.960022,-0.597,0.273,-0.456, 0.200000, 0.000000,-0.400000
3344849,0.227896,-1.294176,0.228872,121.712502,237.335007,-51.572498,32.349998,890.119995,-0.5775,0.2805,-0.5205,-1.300000, 0.800000, 0.200000
3344879,-0.650504,-0.903776,-0.310856,111.6325,352.170013,-1.61,32.279999,889.570007,-0.561,0.276,-0.573,-0.300000, 1.100000,-0.800000
3344909,-0.839848,-0.78812,0.359168,71.050003,313.25,46.567501,32.220001,890.299988,-0.5415,0.2505,-0.642, 0.500000,-0.600000,-1.000000
3344939,-0.015128,-0.350872,0.120048,42.052502,218.067505,75.967499,32.200001,889.200012,-0.5385,0.2325,-0.66, 0.400000, 0.400000, 0.200000
3344970,0.228384,-0.379176,0.085888,19.5825,150.919998,79.502502,32.220001,890.51001,-0.537,0.189,-0.6855,-0.500000, 0.000000, 0.000000
3345000,0.263032,-0.386984,0.138592,1.4875,89.197502,75.669998,32.27,889.960022,-0.5295,0.1755,-0.69,-0.200000,-0.300000, 0.200000
3345030,0.095648,-0.386496,0.209352,-8.68,34.5275,70.0,32.299999,891.52002,-0.5355,0.1455,-0.6885, 1.100000, 0.000000, 0.400000
3345060,0.377224,-0.349408,0.20252,-15.925,-8.365,62.702499,32.25,889.719971,-0.5355,0.1395,-0.684,-0.200000,-0.500000,-0.300000
3345090,0.337208,-0.307928,0.232776,-20.737499,-22.102501,52.849998,32.25,890.570007,-0.5415,0.132,-0.678,-0.100000,-0.500000,-0.900000
3345120,0.423584,-0.222528,0.236192,-17.9725,-25.094999,42.209999,32.25,889.289978,-0.531,0.1335,-0.678, 0.500000,-0.100000, 0.000000
3345150,0.390888,-0.225456,0.240584,-17.15,-19.110001,35.174999,32.25,889.929993,-0.54,0.1185,-0.6615, 0.000000, 0.000000,-0.400000
3345180,0.38308,-0.354776,0.27572,-15.4875,-12.4775,26.18,32.220001,889.869995,-0.54,0.126,-0.6675,-0.200000,-0.100000, 0.200000
3345210,0.402112,-0.44408,0.272792,-14.7175,-1.225,21.35,32.279999,890.419983,-0.5385,0.1125,-0.6645, 0.100000, 0.200000, 0.000000
3345240,0.32452,-0.660752,0.20252,-14.665,17.674999,19.809999,32.299999,890.23999,-0.5475,0.114,-0.6615,-0.700000, 0.300000, 0.400000
3345271,0.244488,-0.83204,0.244976,-22.4175,44.502499,26.6875,32.27,890.179993,-0.546,0.1035,-0.66, 0.000000, 0.100000, 0.200000
3345301,0.208864,-0.884256,0.218624,-37.764999,80.745003,40.459999,32.330002,890.51001,-0.549,0.093,-0.642,-0.700000, 0.100000, 0.800000
3345331,0.030744,-0.728096,0.25132,-52.0275,115.254997,52.220001,32.25,889.719971,-0.549,0.0825,-0.63,-0.500000, 0.300000,-0.400000
3345361,0.110776,-0.748592,0.210816,-66.360001,157.762497,64.557503,32.189999,890.659973,-0.5595,0.0525,-0.6195, 0.100000,-0.300000, 1.100000
3345391,0.027328,-0.7808,0.213256,-80.517502,216.264999,72.047501,32.240002,891.179993,-0.561,0.0315,-0.5685,-0.600000, 0.000000, 0.300000
3345421,0.037576,-0.842288,0.153232,-96.459999,277.672485,79.292503,32.299999,890.880005,-0.561,0.012,-0.5385, 0.900000, 0.600000, 0.000000
3345451,-0.05124,-1.066768,0.05856,-117.652496,322.857513,80.9375,32.330002,890.51001,-0.5565,-0.027,-0.45, 0.100000,-0.700000,-0.200000
3345481,-0.163968,-1.072136,-0.009272,-141.259995,314.894989,72.292503,32.150002,891.02002,-0.558,-0.039,-0.417,-0.700000, 0.400000,-0.700000
3345511,-0.14884,-1.402024,0.026352,-163.012497,261.834991,49.3675,32.25,890.780029,-0.552,-0.0525,-0.2925, 0.500000, 0.900000, 0.400000
3345541,0.057584,-1.92272,0.020984,-171.272507,218.679993,17.657499,32.25,890.570007,-0.555,-0.0675,-0.252,-0.500000,-1.300000,-0.700000
3345572,0.006832,-1.845616,0.138592,-162.767502,192.587494,-23.905001,32.25,891.849976,-0.54,-0.0555,-0.168,-0.200000, 0.900000, 0.200000
3345602,0.064416,-1.677256,0.206912,-135.029999,179.707504,-64.364998,32.200001,891.969971,-0.5325,-0.045,-0.1365, 0.500000, 0.500000,-0.100000
3345632,0.053192,-1.313696,0.182512,-91.699997,171.919998,-98.209999,32.349998,892.039978,-0.525,-0.0165,-0.063, 0.400000, 0.700000,-0.100000
3345662,0.023424,-1.17852,0.179096,-52.342499,181.544998,-112.980003,32.279999,891.48999,-0.519,0.012,-0.045, 0.300000,-0.700000,-0.400000
3345692,0.04636,-1.13948,0.203984,-11.76,207.707504,-118.720001,32.330002,892.219971,-0.5295,0.0525,-0.0195, 0.300000,-0.200000,-0.500000
3345722,0.15372,-1.04188,0.119072,33.022499,250.372498,-114.9925,32.200001,891.76001,-0.5325,0.105,-0.021,-0.500000, 0.300000, 0.500000
3345752,0.118584,-1.141432,0.074176,75.197502,312.917511,-99.697502,32.299999,892.369995,-0.534,0.141,-0.03, 0.100000,-0.900000, 0.500000
3345782,0.101504,-1.211704,-0.02196,106.102501,376.670013,-74.637497,32.27,892.309998,-0.543,0.216,-0.099,-0.200000,-0.100000, 0.000000
3345812,0.157624,-1.413248,-0.097112,125.614998,434.839996,-39.952499,32.279999,892.76001,-0.5505,0.2445,-0.1425,-0.100000, 0.000000,-0.300000
3345842,0.116632,-1.277584,-0.2684,130.847504,474.6875,0.28,32.299999,893.650024,-0.5565,0.303,-0.264,-0.100000, 0.100000,-0.200000
3345873,0.057096,-0.948672,-0.293776,114.205002,438.32251,34.860001,32.25,892.700012,-0.5595,0.3225,-0.333, 0.700000, 0.600000,-0.600000
3345903,0.073688,-0.894992,-0.244488,95.235001,368.86499,43.2425,32.200001,892.179993,-0.555,0.321,-0.4515, 0.400000, 0.600000, 0.800000
3345933,0.105896,-0.74176,-0.156648,81.550003,304.237488,37.415001,32.400002,893.200012,-0.561,0.3105,-0.501,-0.300000, 0.500000,-0.300000
3345963,0.120048,-0.793976,-0.035624,77.315002,240.589996,21.3325,32.25,892.27002,-0.5445,0.2955,-0.5685, 0.300000,-0.600000,-0.100000
3345993,0.14884,-1.336144,0.089304,81.129997,189.139999,2.87,32.27,891.669983,-0.5325,0.2985,-0.606,-1.200000, 0.600000, 0.000000
3346023,0.19032,-1.509872,0.141032,90.212502,147.332504,-18.147499,32.27,892.940002,-0.5235,0.2745,-0.654,-0.900000,-0.700000,-0.500000
3346053,0.140544,-1.4762,0.118096,95.970001,122.342499,-34.107498,32.279999,892.97998,-0.5145,0.2685,-0.675, 0.600000,-0.800000, 0.400000
3346083,0.09516,-1.294664,0.08296,97.300003,101.324997,-46.9175,32.330002,891.580017,-0.4875,0.264,-0.7185, 0.600000, 0.100000, 0.000000
3346113,0.07808,-1.596736,0.03416,93.817497,75.915001,-58.064999,32.299999,892.580017,-0.4695,0.261,-0.7425,-0.500000, 0.200000,-0.500000
3346144,0.0488,-1.665544,0.014152,84.07,28.315001,-72.834999,32.279999,892.97998,-0.4395,0.264,-0.768, 0.600000,-0.800000, 0.600000
3346174,-0.150304,-1.44448,-0.056608,69.5625,-34.404999,-86.887497,32.200001,892.179993,-0.429,0.2745,-0.7755,-0.600000,-0.400000,-0.200000
3346204,-0.024888,-1.41032,-0.141032,42.192501,-120.452499,-98.349998,32.32,892.400024,-0.4005,0.291,-0.783, 0.500000, 0.400000,-0.200000
3346234,-0.14152,-1.515728,-0.03172,11.585,-194.494995,-104.964996,32.25,893.549988,-0.393,0.318,-0.7665,-0.700000,-0.200000, 0.000000
3346264,-0.00976,-1.262456,0.068808,-29.2425,-222.039993,-93.485001,32.32,893.039978,-0.3855,0.3495,-0.729, 0.400000, 0.200000, 0.500000
3346294,0.206424,-1.116056,-0.016104,-56.997501,-200.164993,-75.722504,32.330002,892.859985,-0.387,0.369,-0.7035, 0.600000,-0.400000,-0.600000
3346324,0.119072,-1.241472,0.14152,-84.5075,-136.779999,-52.955002,32.32,893.679993,-0.372,0.3945,-0.6405,-0.700000,-0.200000, 0.500000
3346354,0.21716,-1.18828,0.071248,-104.230003,-51.782501,-27.790001,32.299999,894.280029,-0.3825,0.399,-0.6165, 1.100000, 0.000000,-0.100000
3346384,0.200568,-1.25172,0.061488,-122.150002,44.134998,-6.02,32.279999,894.890015,-0.3975,0.3945,-0.5835, 0.500000,-1.000000,-0.900000
3346414,0.176168,-1.219024,0.052216,-141.767502,138.354996,9.905,32.240002,893.099976,-0.3945,0.39,-0.5925, 0.100000, 1.200000,-0.600000
3346445,0.164944,-1.274168,-0.03416,-163.065002,213.587494,14.4725,32.27,893.580017,-0.4245,0.3825,-0.6045,-0.200000, 0.900000, 0.400000
3346475,0.08052,-1.367376,-0.083448,-181.684998,255.535004,9.3975,32.27,892.940002,-0.4395,0.381,-0.6165,-0.900000, 0.000000,-0.900000
3346505,0.139568,-1.127768,-0.061488,-194.005005,268.57251,-4.165,32.380001,894.22998,-0.4575,0.348,-0.6345,-0.600000,-0.500000,-0.800000
3346535,0.13664,-1.16876,-0.032208,-198.100006,285.267487,-21.735001,32.27,894.440002,-0.4755,0.336,-0.6405, 0.700000,-0.400000,-0.100000
3346565,0.233752,-1.463024,0.02928,-197.960007,359.450012,-42.314999,32.279999,893.609985,-0.4965,0.318,-0.6495,-0.200000, 0.500000,-0.400000
3346595,0.266448,-1.5616,-0.069296,-190.3125,447.089996,-62.282501,32.279999,894.25,-0.5115,0.297,-0.6585, 0.200000,-0.800000, 0.600000
3346625,0.316224,-1.472296,-0.17812,-173.179993,557.777527,-83.125,32.27,894.01001,-0.5325,0.252,-0.6705, 0.700000, 0.000000,-0.600000
3346655,0.374784,-1.647,-0.323056,-134.592499,573.369995,-107.9925,32.25,893.97998,-0.528,0.234,-0.6735,-0.700000,-0.700000,-0.600000
3346685,0.35136,-1.7446,-0.547048,-101.254997,573.369995,-117.722504,32.279999,893.830017,-0.5355,0.1785,-0.6825,-0.200000, 0.000000,-0.200000
3346715,0.313784,-1.717272,-0.851072,-66.080002,573.369995,-112.559998,32.360001,894.409973,-0.549,0.1245,-0.6585, 0.100000, 0.200000,-1.100000
3346746,0.214232,-1.344928,-0.897432,-37.362499,573.369995,-99.417503,32.279999,894.25,-0.573,0.0585,-0.5835, 0.000000, 0.600000,-0.500000
3346776,-0.001464,-1.346392,-0.8784,-16.695,573.369995,-78.889999,32.32,893.890015,-0.579,0.0405,-0.5265, 0.000000, 0.700000,-0.300000
3346806,-0.189832,-1.159488,-0.704672,-13.615,573.369995,-66.114998,32.25,893.97998,-0.597,0.0105,-0.4185,-0.200000, 1.000000,-0.100000
3346836,-0.206424,-0.783728,-0.468968,-15.6275,558.057495,-58.485001,32.32,893.890015,-0.6015,0.0165,-0.3705, 1.200000, 0.800000,-0.200000
3346866,-0.33672,-0.801296,-0.244,-19.2675,378.630005,-57.487499,32.299999,894.5,-0.6225,0.0405,-0.3135,-0.300000, 0.500000, 0.700000
3346896,-0.313296,-0.924272,-0.08052,-32.532501,154.139999,-58.52,32.349998,893.950012,-0.6285,0.057,-0.285,-0.200000,-0.200000,-0.300000
3346926,-0.284992,-1.029192,0.0732,-44.9925,17.709999,-56.945,32.25,895.039978,-0.6255,0.063,-0.264,-0.300000, 0.400000, 0.400000
3346956,-0.327936,-0.823744,0.088816,-54.7225,-91.349998,-45.639999,32.380001,894.650024,-0.6195,0.075,-0.255,-0.500000, 0.600000, 0.400000
3346986,-0.31964,-0.814472,0.108336,-59.9025,-219.082504,-22.889999,32.169998,894.669983,-0.6255,0.078,-0.2535,-0.400000, 0.500000, 0.700000
3347016,-0.249368,-1.108248,0.1098,-60.970001,-284.847504,4.5325,32.200001,893.669983,-0.6225,0.0555,-0.2505,-1.000000,-0.300000, 0.600000
3347047,-0.16348,-0.88572,0.0122,-47.145,-399.892487,31.4475,32.279999,894.469971,-0.609,0.0465,-0.2385, 0.400000,-0.800000, 0.200000
3347077,-0.177144,-1.35908,-0.043432,-29.785,-502.040009,49.157501,32.32,894.73999,-0.6045,0.015,-0.2715, 0.400000,-0.600000, 0.500000
3347107,-0.018056,-1.096536,-0.253272,-0.455,-565.372498,52.185001,32.220001,895.190002,-0.597,-0.0075,-0.3075, 0.300000,-0.200000, 0.600000
3347137,0.05124,-0.862296,-0.366976,25.7425,-573.369995,43.2425,32.330002,896.049988,-0.5775,-0.018,-0.402,-0.100000, 0.500000, 0.400000
3347167,0.016104,-0.695888,-0.601704,43.330002,-573.369995,29.452499,32.27,895.070007,-0.5625,-0.0135,-0.4635, 0.700000,-0.700000, 0.500000
3347197,0.6222,-0.569984,-0.122488,49.875,-573.369995,6.2125,32.330002,895.409973,-0.5565,0.024,-0.5835, 0.600000,-1.200000, 0.200000
3347227,0.539728,-0.123952,-0.708576,49.157501,-573.369995,-26.18,32.279999,894.890015,-0.5415,0.06,-0.633, 0.700000,-0.200000,-0.300000
3347257,0.350384,-0.1708,-0.40992,28.9625,-573.369995,-45.325001,32.240002,895.440002,-0.543,0.15,-0.669,-0.200000, 0.100000,-0.400000
3347287,0.316224,-0.183488,-0.624152,12.18,-573.369995,-50.855,32.360001,894.840027,-0.5505,0.1965,-0.669,-0.100000,-0.400000, 0.200000
3347317,0.339648,-0.635864,-0.318176,-13.72,-573.369995,-43.732498,32.330002,894.98999,-0.5445,0.267,-0.606, 0.000000,-0.200000, 0.300000
3347348,-0.095648,-1.264896,-0.220576,-27.23,-564.059998,0.91,32.220001,894.340027,-0.5565,0.294,-0.549,-0.300000,-1.000000, 0.000000
3347378,0.307928,-0.677832,-0.156648,-24.290001,-459.497498,31.237499,32.27,894.859985,-0.561,0.306,-0.4305,-0.500000,-0.100000,-1.000000
3347408,0.328424,-0.65392,0.115656,-5.3375,-368.165009,46.217499,32.299999,896.200012,-0.5685,0.3,-0.3915, 0.600000, 0.100000, 0.200000
3347438,0.311344,-0.525576,0.03172,15.505,-282.274994,56.297501,32.279999,894.890015,-0.585,0.2805,-0.333, 0.600000,-0.200000, 0.500000
3347468,0.282552,-0.607072,0.023424,41.720001,-165.672501,58.064999,32.25,896.109985,-0.585,0.276,-0.315,-0.100000, 0.100000,-0.100000
3347498,0.314272,-0.682712,0.114192,58.799999,-56.07,57.084999,32.27,894.650024,-0.6045,0.252,-0.3135,-0.700000,-0.400000, 0.800000
3347528,0.228872,-0.375272,0.020984,70.595001,45.849998,53.970001,32.32,895.590027,-0.6045,0.2475,-0.3195, 0.200000, 0.100000, 0.600000
3347558,0.27328,-0.659776,0.040504,74.182503,111.93,51.362499,32.32,895.809998,-0.615,0.2355,-0.354, 0.400000, 0.400000,-0.400000
3347588,0.382592,-1.238056,0.048312,79.029999,196.875,47.669998,32.330002,895.630005,-0.618,0.2355,-0.3765,-0.600000, 0.000000, 0.200000
3347618,0.427488,-1.401536,-0.028792,81.427498,273.4375,39.235001,32.27,895.710022,-0.627,0.2265,-0.4305,-0.100000,-0.300000,-0.100000
3347649,0.379664,-1.113128,-0.128344,78.417503,337.347504,30.782499,32.330002,896.690002,-0.6135,0.2265,-0.459, 0.000000,-0.800000, 0.300000
3347679,0.426512,-1.214632,-0.162504,72.449997,388.709991,25.165001,32.360001,896.539978,-0.609,0.216,-0.5175,-0.300000, 0.600000,-0.600000
3347709,0.41968,-1.203408,-0.159088,67.934998,446.040009,17.1675,32.27,896.559998,-0.6015,0.198,-0.5445, 0.200000, 0.400000,-0.500000
3347739,0.421144,-1.224392,-0.146888,67.917503,494.462494,14.595,32.220001,896.039978,-0.5805,0.1575,-0.582,-0.700000,-0.100000, 0.700000
3347769,0.333304,-1.101416,-0.177632,70.682503,550.987488,19.442499,32.279999,896.380005,-0.585,0.1455,-0.5985,-0.200000,-0.800000,-0.100000
3347799,0.243512,-0.99552,-0.22204,71.557503,573.369995,36.3475,32.27,895.929993,-0.5715,0.084,-0.5895, 0.100000, 0.800000, 0.500000
3347829,0.203496,-0.945744,-0.333792,61.6175,573.369995,67.129997,32.27,895.929993,-0.5655,0.0555,-0.585,-0.300000, 0.200000,-0.100000
3347859,0.14884,-1.300032,-0.362096,37.677502,573.369995,92.68,32.200001,897.719971,-0.5625,-0.015,-0.507, 0.800000,-1.300000,-0.300000
3347889,0.062952,-0.967704,-0.456768,2.5025,573.369995,104.387497,32.189999,896.190002,-0.5505,-0.0375,-0.456, 0.300000,-0.300000, 0.100000
3347920,0.077592,-0.83936,-0.41968,-36.715,573.369995,99.732498,32.279999,896.809998,-0.5415,-0.075,-0.3165,-0.500000, 0.300000,-0.400000
3347950,0.119072,-1.130208,-0.412848,-74.480003,565.337524,69.842499,32.299999,896.409973,-0.5355,-0.0735,-0.2505, 0.300000,-0.100000, 0.500000
3347980,0.118096,-0.935984,-0.365512,-90.247498,529.515015,28.122499,32.299999,897.47998,-0.531,-0.0525,-0.1275,-0.400000,-0.300000, 0.600000
3348010,0.139568,-0.862784,-0.340624,-89.214996,502.512512,-13.405,32.279999,896.599976,-0.522,-0.0255,-0.0675,-0.200000, 0.500000,-0.700000
3348040,0.19764,-0.767624,-0.332816,-70.857498,479.622498,-51.834999,32.27,896.780029,-0.5205,0.051,-0.0105, 0.200000, 0.500000, 0.300000
3348070,0.22204,-1.131672,-0.244,-46.060001,483.612488,-74.392502,32.32,897.51001,-0.51,0.1365,0.0015, 0.100000, 0.100000,-0.200000
3348100,0.201544,-0.942328,-0.354776,-18.3575,494.375,-83.422501,32.330002,896.900024,-0.507,0.192,-0.012,-0.500000, 0.100000, 0.300000
3348130,0.21716,-1.145824,-0.394792,4.62,495.617493,-81.654999,32.349998,896.51001,-0.4905,0.2865,-0.0945,-0.800000, 0.200000, 0.100000
3348160,0.103456,-1.574288,-0.320616,26.950001,480.777496,-66.605003,32.27,896.780029,-0.4665,0.327,-0.1545,-0.800000, 1.100000, 0.000000
3348190,0.133712,-1.151192,-0.247416,35.91,459.059998,-45.325001,32.32,896.450012,-0.459,0.3795,-0.2865, 0.200000,-0.300000, 0.100000
3348221,0.213256,-1.049688,-0.14884,38.0275,436.415009,-23.502501,32.25,897.380005,-0.4365,0.399,-0.3615, 0.000000, 0.200000,-0.300000
3348251,0.098088,-1.162416,-0.265472,32.130001,391.702515,-5.4775,32.220001,896.900024,-0.4155,0.4035,-0.4995, 1.000000, 0.800000,-0.300000
3348281,-0.07808,-1.025776,-0.166408,15.4,295.36499,8.365,32.27,897.630005,-0.4245,0.4005,-0.5595, 0.400000, 1.000000,-0.600000
3348311,-0.07564,-0.916952,-0.132248,-3.325,180.057495,18.34,32.279999,895.960022,-0.417,0.3825,-0.6165,-0.300000, 0.200000,-0.300000
3348341,-0.13908,-0.911096,-0.059536,-19.32,54.145,25.094999,32.360001,896.539978,-0.417,0.3795,-0.639,-0.300000,-0.400000, 0.000000
3348371,-0.173728,-0.849608,-0.08296,-30.52,-73.989998,30.66,32.25,898.450012,-0.429,0.369,-0.6255, 0.200000, 0.500000, 0.200000
3348401,-0.174216,-1.077016,-0.131272,-39.0425,-230.632507,42.052502,32.25,898.23999,-0.4395,0.3735,-0.609,-0.400000,-0.300000, 0.100000
3348431,-0.066368,-1.008696,-0.135664,-40.950001,-345.765015,60.200001,32.299999,897.900024,-0.459,0.384,-0.5235, 0.400000,-0.600000,-0.300000
3348461,0.006344,-0.920368,-0.243512,-27.93,-419.457489,81.707497,32.279999,898.51001,-0.4815,0.381,-0.4695, 0.100000, 0.200000, 0.500000
3348491,0.044408,-0.921832,-0.184952,-5.4775,-429.152496,104.6325,32.349998,898.0,-0.504,0.348,-0.354,-0.300000, 0.300000,-0.400000
3348522,-0.095648,-1.091656,-0.103456,36.4175,-451.9375,123.7425,32.220001,898.169983,-0.5235,0.333,-0.3015,-0.600000, 0.200000,-0.200000
3348552,0.129808,-1.296616,-0.20496,80.552498,-480.462494,125.947502,32.27,899.539978,-0.561,0.288,-0.219,-0.500000, 0.200000,-0.400000
3348582,-0.040504,-1.523536,-0.421632,125.737503,-473.672485,113.364998,32.200001,897.5,-0.5805,0.249,-0.189,-0.400000,-0.100000, 0.400000
3348612,0.250832,-1.749968,-0.269864,161.017502,-453.285004,90.964996,32.299999,898.330017,-0.606,0.177,-0.1905,-0.700000,-0.800000, 0.100000
3348642,0.23668,-2.075952,-0.142496,185.832504,-431.059998,44.904999,32.299999,897.690002,-0.618,0.144,-0.207,-0.100000, 0.000000,-0.400000
3348672,0.228384,-1.999336,-0.30988,184.625,-428.487488,-8.68,32.299999,898.330017,-0.6315,0.1215,-0.2625, 0.900000,-0.800000, 1.300000
3348702,0.145424,-1.704096,-0.422608,160.212494,-471.152496,-67.269997,32.220001,898.390015,-0.6345,0.105,-0.3105, 0.300000,-0.400000,-0.500000
3348732,-0.09028,-1.460584,-0.918904,107.537498,-573.369995,-122.9375,32.25,898.869995,-0.6315,0.1185,-0.363, 1.700000,-0.200000,-1.000000
3348762,0.02928,-1.21756,-0.718336,24.15,-573.369995,-127.540001,32.27,898.690002,-0.6345,0.1275,-0.3765, 0.700000,-0.600000, 0.100000
3348792,-0.019032,-1.12972,-0.316712,-43.872501,-573.369995,-101.902496,32.349998,900.130005,-0.639,0.1455,-0.363, 0.600000,-1.100000,-0.100000
3348823,0.350872,-1.113128,-0.298656,-85.2425,-552.580017,-48.23,32.240002,898.200012,-0.6405,0.147,-0.3525, 0.500000, 0.000000, 0.800000
3348853,0.341112,-1.087264,-0.874496,-104.790001,-412.877502,11.69,32.169998,899.570007,-0.6375,0.138,-0.303, 0.500000,-0.200000,-1.000000
3348883,0.413336,-1.575752,0.174216,-106.260002,-307.195007,55.247501,32.25,898.659973,-0.636,0.1245,-0.2775, 0.000000, 0.900000,-1.000000
3348913,0.084424,-1.621136,0.112728,-87.272499,-205.117493,90.860001,32.299999,898.76001,-0.6225,0.0945,-0.246,-0.200000, 0.000000,-0.200000
3348943,0.105896,-1.257088,0.083936,-56.91,-107.415001,108.815002,32.299999,898.330017,-0.63,0.072,-0.2415, 0.000000, 0.900000,-0.900000
3348973,0.161528,-0.874496,0.028792,-31.622499,-20.370001,117.705002,32.349998,898.849976,-0.6045,0.039,-0.2205, 0.600000,-1.000000,-0.200000
3349003,0.137616,-0.71004,-0.028304,-20.055,32.672501,120.697502,32.240002,899.059998,-0.6,0.0285,-0.2175, 0.600000,-0.500000, 0.000000
3349033,0.135664,-0.56364,-0.065392,-13.09,78.224998,120.627502,32.27,898.47998,-0.585,-0.0045,-0.216, 0.700000, 0.000000,-1.000000
3349063,0.121024,-0.644648,-0.01464,-8.1375,123.112503,118.982498,32.299999,899.390015,-0.5775,-0.009,-0.1935,-0.300000,-1.200000,-0.500000
