timestamp,Datetime,Lon,Lat,height,accuracy_horiz,accuracy_vertical,VelN,VelE,vel_down,Invalid,fix_valid
1011762,2023-11-12T15:48:31Z,40.388439,-87.511986,211.289001,1.038,1.251,0.093,-0.992,0.03,0,1
1013467,2023-11-12T15:48:32Z,40.388439,-87.512001,211.350998,1.037,1.252,-0.095,-0.977,0.134,0,1
1014654,2023-11-12T15:48:34Z,40.388439,-87.512024,211.350998,1.039,1.249,0.073,-1.439,-0.297,0,1
1015672,2023-11-12T15:48:35Z,40.388439,-87.512047,211.266998,1.07,1.266,0.036,-1.194,0.39,0,1
1016879,2023-11-12T15:48:36Z,40.388439,-87.512054,211.205002,1.07,1.264,-0.067,-1.033,-0.002,0,1
1018923,2023-11-12T15:48:37Z,40.388439,-87.51207,211.360992,1.065,1.257,0.037,-1.141,-0.082,0,1
1020094,2023-11-12T15:48:39Z,40.388443,-87.512093,211.710007,1.058,1.247,0.049,-1.108,-0.099,0,1
1021048,2023-11-12T15:48:40Z,40.388443,-87.512108,211.671005,1.062,1.249,0.144,-1.182,0.207,0,1
1022398,2023-11-12T15:48:41Z,40.388443,-87.512131,211.401993,1.057,1.244,0.069,-1.104,0.408,0,1
1024449,2023-11-12T15:48:43Z,40.388443,-87.512138,211.470993,1.051,1.239,0.16,-0.959,-0.067,0,1
1025621,2023-11-12T15:48:45Z,40.388443,-87.512177,211.554993,1.041,1.227,0.075,-1.443,-0.033,0,1
1026573,2023-11-12T15:48:46Z,40.388443,-87.512184,211.574005,1.083,1.254,0.269,-1.236,0.234,0,1
1027922,2023-11-12T15:48:47Z,40.388443,-87.512207,211.029007,1.114,1.278,-0.129,-1.199,0.585,0,1
1030132,2023-11-12T15:48:48Z,40.388443,-87.512222,210.557007,1.128,1.292,-0.183,-1.215,0.216,0,1
1031078,2023-11-12T15:48:50Z,40.388443,-87.512253,210.723999,1.122,1.298,-0.103,-1.084,-0.031,0,1
1032178,2023-11-12T15:48:51Z,40.388443,-87.51226,211.264999,1.127,1.306,-0.017,-1.213,-0.488,0,1
1033045,2023-11-12T15:48:52Z,40.388443,-87.512276,211.813995,1.124,1.308,0.157,-1.113,-0.437,0,1
1034475,2023-11-12T15:48:53Z,40.388443,-87.512291,212.061005,1.116,1.303,0.349,-1.326,-0.042,0,1
1036527,2023-11-12T15:48:55Z,40.388443,-87.512314,211.703003,1.11,1.295,-0.154,-1.038,0.409,0,1
1037711,2023-11-12T15:48:57Z,40.388443,-87.512337,211.479996,1.115,1.291,-0.324,-0.986,-0.043,0,1
1038744,2023-11-12T15:48:58Z,40.388443,-87.512352,211.753006,1.114,1.291,-0.045,-1.058,0.03,0,1
1040521,2023-11-12T15:48:59Z,40.388443,-87.512367,212.251999,1.114,1.295,0.157,-1.36,-0.476,0,1
1041722,2023-11-12T15:49:1Z,40.388447,-87.512398,213.347,1.113,1.298,0.146,-1.189,-0.39,0,1
1042641,2023-11-12T15:49:2Z,40.388447,-87.512413,213.253006,1.114,1.296,0.114,-1.229,0.552,0,1
1043576,2023-11-12T15:49:3Z,40.388447,-87.512428,212.845001,1.12,1.296,0.013,-1.316,0.335,0,1
1044767,2023-11-12T15:49:4Z,40.388447,-87.512451,212.542007,1.115,1.292,0.004,-1.222,0.277,0,1
1046649,2023-11-12T15:49:5Z,40.388443,-87.512459,212.580002,1.108,1.287,0.157,-1.099,0.013,0,1
1047595,2023-11-12T15:49:7Z,40.388447,-87.512489,212.988007,1.094,1.277,0.241,-1.124,-0.447,0,1
1048603,2023-11-12T15:49:8Z,40.388447,-87.512497,213.503998,1.094,1.275,0.013,-1.535,-0.435,0,1
1049870,2023-11-12T15:49:9Z,40.388451,-87.51252,213.815002,1.1,1.278,-0.307,-1.436,0.229,0,1
1051495,2023-11-12T15:49:10Z,40.388447,-87.512527,213.522003,1.094,1.274,-0.201,-1.079,0.415,0,1
1052772,2023-11-12T15:49:12Z,40.388447,-87.512558,213.052002,1.081,1.265,-0.04,-1.077,0.009,0,1
1053621,2023-11-12T15:49:13Z,40.388447,-87.512573,213.156006,1.085,1.269,-0.103,-1.205,-0.05,0,1
1054571,2023-11-12T15:49:14Z,40.388443,-87.512589,213.587006,1.104,1.279,-0.224,-1.548,-0.265,0,1
1055849,2023-11-12T15:49:15Z,40.388443,-87.512604,213.794998,1.121,1.291,0.297,-1.43,-0.359,0,1
1058149,2023-11-12T15:49:16Z,40.388443,-87.512619,213.408997,1.159,1.311,-0.365,-1.033,0.68,0,1
1059143,2023-11-12T15:49:18Z,40.388443,-87.51265,212.947006,1.184,1.328,-0.091,-1.078,0.068,0,1
1060083,2023-11-12T15:49:19Z,40.388443,-87.512665,213.261002,1.309,1.379,0.05,-1.451,-0.559,0,1
1061203,2023-11-12T15:49:20Z,40.388447,-87.51268,214.240997,1.4,1.412,0.095,-1.51,-0.594,0,1
1062979,2023-11-12T15:49:21Z,40.388443,-87.512695,214.669006,1.41,1.426,-0.125,-1.315,-0.121,0,1
1064169,2023-11-12T15:49:23Z,40.388443,-87.512726,213.809998,1.38,1.415,-0.013,-1.283,0.668,0,1
1065021,2023-11-12T15:49:24Z,40.388443,-87.512733,213.306,1.374,1.419,0.3,-1.248,0.397,0,1
1066278,2023-11-12T15:49:25Z,40.388447,-87.512756,213.378998,1.383,1.436,0.226,-1.25,-0.128,0,1
1067920,2023-11-12T15:49:26Z,40.388447,-87.512772,213.539001,1.376,1.439,0.071,-1.265,-0.042,0,1
1069262,2023-11-12T15:49:28Z,40.388451,-87.512802,214.134003,1.349,1.427,-0.043,-1.319,-0.438,0,1
1070053,2023-11-12T15:49:29Z,40.388451,-87.51281,214.770996,1.328,1.413,-0.175,-1.347,-0.673,0,1
1071132,2023-11-12T15:49:30Z,40.388451,-87.512833,215.449005,1.31,1.405,-0.252,-1.357,-0.65,0,1
1072248,2023-11-12T15:49:31Z,40.388451,-87.512848,215.826996,1.295,1.399,-0.307,-1.582,-0.193,0,1
1074018,2023-11-12T15:49:32Z,40.388451,-87.512863,215.977997,1.273,1.387,-0.091,-1.323,0.573,0,1
1075227,2023-11-12T15:49:34Z,40.388451,-87.512894,214.873001,1.231,1.366,-0.07,-1.144,0.484,0,1
1076145,2023-11-12T15:49:35Z,40.388451,-87.512909,214.445007,1.211,1.353,0.051,-1.099,0.345,0,1
1077269,2023-11-12T15:49:36Z,40.388451,-87.512924,214.498993,1.202,1.344,-0.071,-1.253,-0.147,0,1
1078979,2023-11-12T15:49:37Z,40.388451,-87.512939,214.740997,1.187,1.334,0.044,-1.324,-0.408,0,1
1080347,2023-11-12T15:49:39Z,40.388454,-87.51297,215.973007,1.154,1.309,0.279,-1.525,-0.564,0,1
1081838,2023-11-12T15:49:41Z,40.388454,-87.513,216.367996,1.13,1.288,-0.059,-1.434,0.085,0,1
1082724,2023-11-12T15:49:42Z,40.388454,-87.513016,216.184006,1.137,1.284,-0.307,-1.413,0.266,0,1
1084589,2023-11-12T15:49:43Z,40.388454,-87.513031,215.559006,1.132,1.275,-0.221,-1.181,0.81,0,1
1085623,2023-11-12T15:49:45Z,40.388458,-87.513062,215.423004,1.126,1.261,0.069,-1.207,0.021,0,1
1086729,2023-11-12T15:49:46Z,40.388462,-87.513077,215.613998,1.121,1.251,0.306,-1.035,-0.142,0,1
1087823,2023-11-12T15:49:47Z,40.388466,-87.513084,215.886002,1.118,1.243,0.405,-1,-0.302,0,1
1089515,2023-11-12T15:49:48Z,40.388466,-87.513107,216.175003,1.134,1.243,0.337,-1.383,-0.358,0,1
1090639,2023-11-12T15:49:50Z,40.38847,-87.513138,215.990997,1.149,1.238,0.573,-1.22,-0.001,0,1
1091650,2023-11-12T15:49:51Z,40.388474,-87.513161,215.692993,1.167,1.237,0.635,-1.295,0.457,0,1
1092774,2023-11-12T15:49:52Z,40.388481,-87.513168,215.576996,1.182,1.236,0.632,-0.865,0.028,0,1
1093793,2023-11-12T15:49:53Z,40.388485,-87.513184,215.720001,1.202,1.243,0.634,-0.91,-0.266,0,1
1095504,2023-11-12T15:49:54Z,40.388489,-87.513191,215.970001,1.231,1.258,1.209,-0.872,-0.542,0,1
1096670,2023-11-12T15:49:56Z,40.388504,-87.513214,216.227997,1.24,1.274,0.465,-0.788,0.03,0,1
1097767,2023-11-12T15:49:57Z,40.388512,-87.513222,216.001007,1.237,1.28,0.669,-0.404,0.264,0,1
1098729,2023-11-12T15:49:58Z,40.388519,-87.513222,215.908005,1.222,1.286,0.779,-0.266,0.331,0,1
1100513,2023-11-12T15:49:59Z,40.388527,-87.513222,215.75,1.232,1.305,0.87,-0.495,-0.219,0,1
1101619,2023-11-12T15:50:1Z,40.388542,-87.513229,215.779007,1.187,1.303,0.653,-0.592,0.359,0,1
1102649,2023-11-12T15:50:2Z,40.388546,-87.513237,215.744003,1.172,1.303,0.555,-0.404,-0.019,0,1
1103825,2023-11-12T15:50:3Z,40.38855,-87.513245,215.830002,1.163,1.306,0.717,-0.686,-0.055,0,1
1104773,2023-11-12T15:50:4Z,40.388557,-87.513252,215.792999,1.162,1.313,0.343,-0.494,-0.172,0,1
1106550,2023-11-12T15:50:5Z,40.388561,-87.51326,215.712997,1.179,1.342,0.517,-0.524,0.167,0,1
1107652,2023-11-12T15:50:7Z,40.388565,-87.513275,215.589996,1.202,1.367,0.611,-0.239,0.362,0,1
1108684,2023-11-12T15:50:8Z,40.388569,-87.513275,215.524994,1.204,1.357,0.302,-0.504,-0.182,0,1
1109771,2023-11-12T15:50:9Z,40.388573,-87.513283,215.658997,1.213,1.35,0.291,-0.693,-0.039,0,1
1111473,2023-11-12T15:50:10Z,40.388573,-87.51329,215.925003,1.317,1.455,-0.184,-0.85,-0.035,0,1
1112742,2023-11-12T15:50:12Z,40.388577,-87.513313,216.220993,1.702,1.794,0.077,-0.679,0.013,0,1
1113596,2023-11-12T15:50:13Z,40.388577,-87.513321,216.311996,1.718,1.774,0.04,-0.438,-0.123,0,1
1114725,2023-11-12T15:50:14Z,40.388573,-87.513329,216.128006,1.746,1.809,0.064,-0.356,0.15,0,1
1115816,2023-11-12T15:50:15Z,40.388573,-87.513329,216.138,1.728,1.795,0.018,-0.417,-0.133,0,1
1117449,2023-11-12T15:50:16Z,40.388577,-87.513336,216.218994,1.888,1.86,0.135,-0.571,0.135,0,1
1118650,2023-11-12T15:50:18Z,40.388577,-87.513344,215.802002,2.004,2,0.416,-0.519,0.188,0,1
1119754,2023-11-12T15:50:19Z,40.388584,-87.513351,215.841995,1.951,1.963,0.864,-0.265,0.008,0,1
1120844,2023-11-12T15:50:20Z,40.388588,-87.513351,215.712006,1.877,1.911,0.283,-0.483,0.108,0,1
1122479,2023-11-12T15:50:21Z,40.388592,-87.513359,215.757996,1.817,1.869,0.44,-0.419,-0.373,0,1
1123895,2023-11-12T15:50:23Z,40.388599,-87.513367,215.518997,1.707,1.784,0.064,-0.324,-0.257,0,1
1125193,2023-11-12T15:50:24Z,40.388596,-87.513367,215.447006,1.596,1.724,-0.191,-0.157,0.005,0,1
1126443,2023-11-12T15:50:25Z,40.388596,-87.513367,215.218994,1.517,1.672,-0.083,-0.032,0.036,0,1
1128577,2023-11-12T15:50:27Z,40.388596,-87.513367,214.990997,1.467,1.636,0.026,-0.056,0.004,0,1
1129691,2023-11-12T15:50:29Z,40.388596,-87.513367,214.910004,1.352,1.545,0.023,-0.036,0.099,0,1
1130711,2023-11-12T15:50:30Z,40.388596,-87.513367,214.949997,1.308,1.493,0,0.089,-0.102,0,1
1131984,2023-11-12T15:50:31Z,40.388596,-87.513367,214.968002,1.27,1.454,0.1,0.123,0.087,0,1
1134042,2023-11-12T15:50:32Z,40.388599,-87.513359,215.026001,1.214,1.407,0.14,0.071,-0.1,0,1
1135224,2023-11-12T15:50:34Z,40.388599,-87.513359,214.966995,1.152,1.355,-0.061,0.189,0.045,0,1
1136088,2023-11-12T15:50:35Z,40.388599,-87.513351,214.944,1.121,1.325,-0.102,0.045,-0.014,0,1
1137351,2023-11-12T15:50:36Z,40.388599,-87.513351,214.949005,1.09,1.299,0.063,-0.016,-0.076,0,1
1139659,2023-11-12T15:50:38Z,40.388603,-87.513351,214.776993,1.068,1.282,0.165,0.249,0.16,0,1
1140672,2023-11-12T15:50:40Z,40.388603,-87.513344,214.673004,1.073,1.311,-0.031,0.022,0.057,0,1
1141624,2023-11-12T15:50:41Z,40.388599,-87.513344,214.727005,1.052,1.301,-0.014,0.08,-0.021,0,1
1142829,2023-11-12T15:50:42Z,40.388599,-87.513344,214.703003,1.03,1.288,-0.056,0.398,0.105,0,1
1144688,2023-11-12T15:50:43Z,40.388599,-87.513336,214.587006,1.011,1.271,-0.001,0.362,-0.069,0,1
1145711,2023-11-12T15:50:45Z,40.388599,-87.513329,214.537003,0.996,1.252,0.014,0.301,-0.185,0,1
1146716,2023-11-12T15:50:46Z,40.388599,-87.513329,214.529007,0.993,1.247,0.094,0.1,0.167,0,1
1147842,2023-11-12T15:50:47Z,40.388599,-87.513329,214.526001,0.98,1.232,0.015,0.021,-0.002,0,1
1149547,2023-11-12T15:50:48Z,40.388599,-87.513329,214.582993,0.962,1.211,0.078,-0.024,-0.045,0,1
1150821,2023-11-12T15:50:50Z,40.388599,-87.513329,214.643997,0.936,1.178,-0.033,0.481,0.092,0,1
1151668,2023-11-12T15:50:51Z,40.388599,-87.513329,214.735992,0.921,1.159,-0.079,0.473,-0.07,0,1
1152694,2023-11-12T15:50:52Z,40.388599,-87.513321,214.839996,0.905,1.141,0.082,0.374,-0.057,0,1
1153823,2023-11-12T15:50:53Z,40.388599,-87.513313,214.938004,0.89,1.124,-0.047,0.41,-0.026,0,1
1156203,2023-11-12T15:50:54Z,40.388599,-87.513306,214.903,0.868,1.1,-0.181,0.417,0.079,0,1
1157079,2023-11-12T15:50:56Z,40.388599,-87.513298,214.903,0.851,1.081,-0.036,-0.008,-0.116,0,1
1158240,2023-11-12T15:50:57Z,40.388599,-87.513298,214.949005,0.838,1.066,0.001,-0.002,-0.002,0,1
1159263,2023-11-12T15:50:58Z,40.388599,-87.513298,214.895996,0.825,1.049,0.024,0.003,0.07,0,1
1160971,2023-11-12T15:50:59Z,40.388599,-87.513298,214.897003,0.812,1.034,-0.001,-0.007,0.091,0,1
1162246,2023-11-12T15:51:1Z,40.388599,-87.513298,214.979996,0.8,1.015,0.045,0.047,-0.05,0,1
1163103,2023-11-12T15:51:2Z,40.388599,-87.513298,214.979004,0.795,1.007,-0.052,0.035,0.123,0,1
1164303,2023-11-12T15:51:3Z,40.388599,-87.513298,214.975998,0.786,0.998,0.001,-0.004,-0.024,0,1
1166000,2023-11-12T15:51:4Z,40.388599,-87.513298,215.026993,0.778,0.988,0.003,0.027,0.026,0,1
1167188,2023-11-12T15:51:6Z,40.388599,-87.513298,215.014008,0.771,0.979,0.009,-0.006,0.1,0,1
1168218,2023-11-12T15:51:7Z,40.388599,-87.513298,214.919006,0.768,0.977,-0.089,0.039,0.116,0,1
1169082,2023-11-12T15:51:8Z,40.388599,-87.513298,214.927994,0.764,0.972,0.024,-0.009,0.06,0,1
1170344,2023-11-12T15:51:9Z,40.388596,-87.513298,215.078995,0.774,0.981,-0.089,0.012,-0.168,0,1
1172569,2023-11-12T15:51:11Z,40.388596,-87.513298,215.223999,0.804,1.018,0.102,-0.008,-0.076,0,1
1173765,2023-11-12T15:51:13Z,40.388596,-87.513298,215.460999,1.027,1.194,0.079,-0.016,0.102,0,1
1174619,2023-11-12T15:51:14Z,40.388596,-87.513298,215.369003,1.106,1.264,0.077,0.035,-0.08,0,1
1175820,2023-11-12T15:51:15Z,40.388596,-87.513298,215.518997,1.144,1.299,0.052,-0.057,-0.089,0,1
1177519,2023-11-12T15:51:16Z,40.388599,-87.513298,215.483994,1.166,1.324,-0.044,-0.006,0.075,0,1
1178799,2023-11-12T15:51:18Z,40.388596,-87.513298,215.891998,1.141,1.312,0.086,0.107,-0.309,0,1
1179745,2023-11-12T15:51:19Z,40.388596,-87.51329,216.205002,1.109,1.288,0.039,0.056,-0.324,0,1
1180848,2023-11-12T15:51:20Z,40.388596,-87.51329,216.449005,1.082,1.267,0.006,0.112,-0.147,0,1
1182539,2023-11-12T15:51:21Z,40.388599,-87.513306,217.832001,0.916,1.111,-0.103,0.282,-0.403,0,1
1183600,2023-11-12T15:51:23Z,40.388599,-87.513306,218.490997,0.754,0.96,-0.022,-0.075,0.013,0,1
1184871,2023-11-12T15:51:24Z,40.388599,-87.513306,218.639008,0.703,0.903,0.033,0.113,-0.022,0,1
1185635,2023-11-12T15:51:25Z,40.388596,-87.513306,218.723007,0.65,0.849,0.017,0.017,-0.004,0,1
1186990,2023-11-12T15:51:26Z,40.388596,-87.513306,218.852005,0.597,0.799,0.022,0.001,-0.055,0,1
1189052,2023-11-12T15:51:27Z,40.388596,-87.513298,218.897003,0.536,0.737,-0.012,-0.027,0.05,0,1
1190244,2023-11-12T15:51:29Z,40.388596,-87.513298,218.942001,0.5,0.7,0.014,-0.012,0.012,0,1
1191432,2023-11-12T15:51:30Z,40.388596,-87.513298,218.901001,0.482,0.679,-0.001,0,-0.015,0,1
1193670,2023-11-12T15:51:32Z,40.388596,-87.513298,219.173996,0.445,0.643,0.007,0.221,-0.168,0,1
1194685,2023-11-12T15:51:34Z,40.388596,-87.513298,218.421997,0.955,1.026,-0.026,0.126,-0.213,0,1
1195692,2023-11-12T15:51:35Z,40.388596,-87.51329,218.276001,0.889,0.925,0.04,0.355,-0.088,0,1
1196968,2023-11-12T15:51:36Z,40.388599,-87.51329,218.126007,0.827,0.85,-0.069,0.192,0.067,0,1
1199035,2023-11-12T15:51:37Z,40.388603,-87.513283,218.093002,0.753,0.8,0.013,0.126,-0.015,0,1
1200151,2023-11-12T15:51:39Z,40.388603,-87.51329,218.186996,0.662,0.764,0.045,-0.031,-0.002,0,1
1201165,2023-11-12T15:51:40Z,40.388603,-87.51329,218.294998,0.638,0.765,-0.016,-0.014,-0.041,0,1
1202342,2023-11-12T15:51:41Z,40.388607,-87.51329,218.416,0.613,0.765,0.008,0.039,0.039,0,1
1204746,2023-11-12T15:51:43Z,40.388607,-87.51329,218.505997,0.573,0.751,-0.012,-0.019,-0.006,0,1
1205665,2023-11-12T15:51:45Z,40.388607,-87.51329,218.537003,0.541,0.739,0.043,-0.064,0.06,0,1
1206619,2023-11-12T15:51:46Z,40.388611,-87.51329,218.643997,0.599,0.785,-0.066,0.031,-0.101,0,1
1207891,2023-11-12T15:51:47Z,40.388611,-87.51329,218.688004,0.593,0.796,-0.009,0.015,-0.11,0,1
1210190,2023-11-12T15:51:48Z,40.388596,-87.513275,221.397995,3.489,2.123,0.008,0.034,-0.024,0,1
1211060,2023-11-12T15:51:50Z,40.388592,-87.513275,221.078003,2.5,1.666,0.011,-0.016,-0.011,0,1
1212099,2023-11-12T15:51:51Z,40.388588,-87.513275,220.852997,2.28,1.577,0.038,-0.026,-0.037,0,1
1213297,2023-11-12T15:51:52Z,40.388592,-87.513275,220.768005,2.113,1.517,0.04,-0.041,0.083,0,1
1214992,2023-11-12T15:51:53Z,40.388588,-87.513275,220.610992,1.964,1.465,0.004,-0.013,0.044,0,1
1216273,2023-11-12T15:51:55Z,40.388588,-87.513275,220.278,1.722,1.386,-0.011,-0.016,0.071,0,1
1217113,2023-11-12T15:51:56Z,40.388588,-87.513275,220.130997,1.63,1.361,0.089,-0.178,0.132,0,1
1218147,2023-11-12T15:51:57Z,40.388588,-87.513275,219.973007,1.571,1.358,-0.064,-0.04,0.036,0,1
1219343,2023-11-12T15:51:58Z,40.388588,-87.513275,219.835999,1.503,1.34,0.002,-0.025,-0.029,0,1
1221745,2023-11-12T15:52:0Z,40.388588,-87.513275,219.667999,1.409,1.307,0.019,-0.011,0.013,0,1
1222677,2023-11-12T15:52:2Z,40.388588,-87.513275,219.453995,1.307,1.264,0.076,-0.016,-0.032,0,1
1223853,2023-11-12T15:52:3Z,40.388588,-87.513275,219.468994,1.273,1.259,-0.003,0.039,-0.013,0,1
1224797,2023-11-12T15:52:4Z,40.388592,-87.513275,219.468002,1.239,1.252,0.01,0.022,0.019,0,1
1226590,2023-11-12T15:52:5Z,40.388592,-87.513275,219.481003,1.205,1.239,-0.023,-0.008,0.028,0,1
1227798,2023-11-12T15:52:7Z,40.388592,-87.513275,219.317001,1.144,1.213,-0.006,-0.021,0.092,0,1
1228640,2023-11-12T15:52:8Z,40.388592,-87.513275,219.214005,1.123,1.208,-0.099,-0.077,0.083,0,1
1229841,2023-11-12T15:52:9Z,40.388588,-87.513275,219.184998,1.107,1.212,0.02,0.006,0.016,0,1
1231473,2023-11-12T15:52:10Z,40.388588,-87.513275,219.147003,1.088,1.207,-0.024,-0.04,0.005,0,1
1232746,2023-11-12T15:52:12Z,40.388588,-87.513275,218.925995,1.046,1.185,-0.029,0.011,-0.064,0,1
1233663,2023-11-12T15:52:13Z,40.388588,-87.513275,218.880005,1.026,1.173,0.021,0.029,-0.023,0,1
1234554,2023-11-12T15:52:14Z,40.388588,-87.513275,218.897995,1.011,1.169,-0.033,0.007,-0.097,0,1
1235971,2023-11-12T15:52:15Z,40.388588,-87.513275,218.944,0.998,1.168,-0.009,0.019,-0.06,0,1
1238104,2023-11-12T15:52:16Z,40.388588,-87.513268,218.789001,0.974,1.157,-0.033,-0.013,0.064,0,1
1239318,2023-11-12T15:52:18Z,40.388588,-87.513275,218.598007,0.943,1.139,-0.029,-0.034,-0.012,0,1
1240077,2023-11-12T15:52:19Z,40.388588,-87.513275,218.509995,0.932,1.134,0.036,-0.065,0.11,0,1
1241350,2023-11-12T15:52:20Z,40.388588,-87.513275,218.477997,0.924,1.133,-0.015,-0.006,0.082,0,1
1243650,2023-11-12T15:52:22Z,40.388588,-87.513275,218.307007,0.91,1.126,-0.007,0.004,0.06,0,1
1244691,2023-11-12T15:52:24Z,40.388588,-87.513275,218.207993,0.894,1.117,-0.026,0.011,-0.011,0,1
1245970,2023-11-12T15:52:25Z,40.388588,-87.513275,218.251007,0.887,1.115,-0.064,0.01,-0.03,0,1
1248166,2023-11-12T15:52:26Z,40.388588,-87.513268,218.298996,0.882,1.118,-0.042,-0.024,0.002,0,1
1249054,2023-11-12T15:52:28Z,40.388588,-87.513268,218.264999,0.864,1.104,0.06,-0.028,-0.046,0,1
1250222,2023-11-12T15:52:29Z,40.388588,-87.513268,218.263,0.856,1.097,-0.057,0.023,-0.006,0,1
1251174,2023-11-12T15:52:30Z,40.388588,-87.513268,218.315002,0.852,1.099,0.059,-0.014,-0.196,0,1
1252291,2023-11-12T15:52:31Z,40.388588,-87.513268,218.365005,0.854,1.108,0.042,-0.025,-0.055,0,1
1253821,2023-11-12T15:52:32Z,40.388588,-87.513268,218.253998,0.847,1.103,0.012,0.053,0.025,0,1
1254597,2023-11-12T15:52:34Z,40.388588,-87.513268,218.188004,0.835,1.094,0.047,0.032,0.05,0,1
1255699,2023-11-12T15:52:35Z,40.388588,-87.513268,218.151001,0.83,1.091,0.025,0.022,-0.019,0,1
1256900,2023-11-12T15:52:36Z,40.388588,-87.513268,218.227005,0.827,1.094,0.056,-0.18,-0.036,0,1
1259100,2023-11-12T15:52:37Z,40.388588,-87.513268,218.259995,0.832,1.108,-0.083,0.006,-0.045,0,1
1260122,2023-11-12T15:52:39Z,40.388588,-87.513268,218.134995,0.818,1.094,-0.014,0.002,0.002,0,1
1261139,2023-11-12T15:52:40Z,40.388588,-87.513268,218.033005,0.81,1.087,-0.041,-0.023,0.052,0,1
1262414,2023-11-12T15:52:41Z,40.388588,-87.513268,217.985992,0.803,1.081,0.005,0.004,-0.056,0,1
1264570,2023-11-12T15:52:43Z,40.388588,-87.513268,217.981995,0.803,1.085,-0.035,0.042,0.021,0,1
1265756,2023-11-12T15:52:45Z,40.388588,-87.513268,217.893997,0.79,1.073,0.001,-0.004,-0.004,0,1
1266627,2023-11-12T15:52:46Z,40.388588,-87.513268,217.841995,0.783,1.066,0.001,-0.021,0.045,0,1
1267894,2023-11-12T15:52:47Z,40.388584,-87.513268,217.798996,0.778,1.063,-0.001,-0.024,0.028,0,1
1270192,2023-11-12T15:52:48Z,40.388584,-87.513268,217.798004,0.805,1.095,-0.004,0.015,-0.086,0,1
1271127,2023-11-12T15:52:50Z,40.388584,-87.513268,217.720993,0.797,1.092,0.02,-0.043,-0.045,0,1
1272150,2023-11-12T15:52:51Z,40.388584,-87.513268,217.671005,0.79,1.084,0.011,-0.005,0.022,0,1
1273278,2023-11-12T15:52:52Z,40.388584,-87.513268,217.595001,0.783,1.077,-0.033,0.02,-0.018,0,1
1275835,2023-11-12T15:52:54Z,40.388584,-87.513268,217.759003,0.784,1.081,-0.027,0.012,-0.121,0,1
1276676,2023-11-12T15:52:56Z,40.388584,-87.513268,217.623001,0.773,1.069,-0.005,0.023,0.056,0,1
1277702,2023-11-12T15:52:57Z,40.388584,-87.513268,217.539001,0.766,1.061,0.051,-0.009,-0.002,0,1
1279573,2023-11-12T15:52:58Z,40.388584,-87.513268,217.550003,0.76,1.054,-0.046,0.011,0.044,0,1
1281623,2023-11-12T15:53:0Z,40.388584,-87.513268,217.408005,0.758,1.056,0.023,-0.004,0.072,0,1
1282753,2023-11-12T15:53:2Z,40.388584,-87.513268,217.25,0.748,1.043,0.011,-0.024,0.023,0,1
1283663,2023-11-12T15:53:3Z,40.388584,-87.513268,217.240997,0.743,1.036,-0.006,0.016,-0.058,0,1
1284791,2023-11-12T15:53:4Z,40.388584,-87.513268,217.242004,0.737,1.03,0.019,0.003,-0.028,0,1
1286496,2023-11-12T15:53:5Z,40.388584,-87.513268,217.356995,0.742,1.04,-0.02,-0.001,-0.051,0,1
1287859,2023-11-12T15:53:7Z,40.388584,-87.513268,217.270004,0.741,1.045,-0.045,0.006,0.015,0,1
1288623,2023-11-12T15:53:8Z,40.388584,-87.513268,217.151001,0.736,1.041,0.026,0.02,0.018,0,1
1289895,2023-11-12T15:53:9Z,40.388584,-87.513268,217.134003,0.732,1.036,0.003,-0.033,-0.034,0,1
1292123,2023-11-12T15:53:10Z,40.388584,-87.513268,217.253998,0.751,1.061,0.003,-0.023,-0.106,0,1
1293217,2023-11-12T15:53:12Z,40.388584,-87.513268,217.292999,0.753,1.078,-0.014,-0.026,0.117,0,1
1294178,2023-11-12T15:53:13Z,40.388584,-87.513268,217.231995,0.749,1.074,0.052,-0.008,-0.024,0,1
1295294,2023-11-12T15:53:14Z,40.388584,-87.513268,217.173996,0.744,1.069,-0.018,0.01,0.023,0,1
1296992,2023-11-12T15:53:15Z,40.388584,-87.513268,217.171997,0.742,1.066,-0.081,0.092,-0.025,0,1
1298203,2023-11-12T15:53:17Z,40.388584,-87.513268,217.216003,0.75,1.082,0.01,0.041,0.01,0,1
1299293,2023-11-12T15:53:18Z,40.388584,-87.513268,217.136993,0.746,1.077,0.015,0.016,0.03,0,1
1300077,2023-11-12T15:53:19Z,40.388584,-87.513268,217.080002,0.742,1.072,0.019,-0.035,0.054,0,1
1301418,2023-11-12T15:53:20Z,40.388584,-87.513268,217.007996,0.737,1.066,-0.025,0.016,0.066,0,1
1303715,2023-11-12T15:53:22Z,40.388584,-87.513268,216.988007,0.737,1.067,0.013,-0.024,0.028,0,1
1304667,2023-11-12T15:53:24Z,40.388584,-87.513268,216.817001,0.732,1.062,-0.006,-0.001,0.097,0,1
1305770,2023-11-12T15:53:25Z,40.388584,-87.513268,216.781006,0.729,1.059,0.017,-0.031,0.072,0,1
1306801,2023-11-12T15:53:26Z,40.388584,-87.513268,216.714996,0.725,1.054,0.015,-0.014,0.009,0,1
1308496,2023-11-12T15:53:27Z,40.388584,-87.513268,216.761993,0.725,1.055,-0.028,-0.001,-0.094,0,1
1309710,2023-11-12T15:53:29Z,40.388584,-87.513268,216.804001,0.732,1.065,0.016,0.036,-0.021,0,1
