#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 8183, 1,KN4UIR,    13.82, -79,  11, 5,   coast,  -12.57,  83447.00, 1607.45, 1383.72,   72.82, 34.9, 9.62, 9.62, 3.70,  -0.85,   0.02,   0.55, 234.50, -25.51, -12.82,   8.00,   0.04,  -0.13,  54.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  40.3876873, -87.5165739,  1542.0, 2023,  4, 15, 18, 34, 59,      290,     1363, 251,  78,   1.8,   0.9,   1.5, 34,  0, 34,  0,  0, 26,  0,  0,  0,  0, 36,  0,  0, 36,  0,  0, 34,  0, 32,  0, 33,  0,  0, 35,  0,  0,  0,  0,  0, 32,  0,  0
6, 8183, 1,KN4UIR,    13.85, -79,   7, 5,   coast,  -12.57,  83447.00, 1607.45, 1383.72,   72.82, 34.9, 9.62, 9.56, 3.71,  -0.85,   0.02,   0.55, 234.50, -25.51, -12.82,   8.00,   0.04,  -0.13,  54.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  40.3876873, -87.5165739,  1542.0, 2023,  4, 15, 18, 34, 59,      290,     1363, 251,  78,   1.8,   0.9,   1.5, 34,  0, 34,  0,  0, 26,  0,  0,  0,  0, 36,  0,  0, 36,  0,  0, 34,  0, 32,  0, 33,  0,  0, 35,  0,  0,  0,  0,  0, 32,  0,  0
6, 8183, 1,KN4UIR,    13.93, -78,   8, 5,   coast,  -12.57,  83423.00, 1609.79, 1386.06,   71.57, 34.9, 9.62, 9.56, 3.71,  -0.89,  -0.07,   0.46, 237.43, -29.91,  -5.37,   8.00,   0.04,  -0.12,  57.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  40.3876873, -87.5165739,  1542.0, 2023,  4, 15, 18, 34, 59,      290,     1363, 251,  78,   1.8,   0.9,   1.5, 34,  0, 34,  0,  0, 26,  0,  0,  0,  0, 36,  0,  0, 36,  0,  0, 34,  0, 32,  0, 33,  0,  0, 35,  0,  0,  0,  0,  0, 32,  0,  0
6, 8183, 1,KN4UIR,    13.96, -78,   7, 5,   coast,  -12.57,  83423.00, 1609.79, 1386.06,   71.57, 34.9, 9.62, 9.62, 3.70,  -0.89,  -0.07,   0.46, 237.43, -29.91,  -5.37,   8.00,   0.04,  -0.12,  57.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  40.3876873, -87.5165739,  1542.0, 2023,  4, 15, 18, 34, 59,      290,     1363, 251,  78,   1.8,   0.9,   1.5, 34,  0, 34,  0,  0, 26,  0,  0,  0,  0, 36,  0,  0, 36,  0,  0, 34,  0, 32,  0, 33,  0,  0, 35,  0,  0,  0,  0,  0, 32,  0,  0
6, 8183, 1,KN4UIR,    13.98, -79,   9, 5,   coast,  -12.57,  83423.00, 1609.79, 1386.06,   71.57, 34.9, 9.62, 9.62, 3.70,  -0.89,  -0.07,   0.46, 237.43, -29.91,  -5.37,   8.00,   0.04,  -0.12,  57.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  40.3876358, -87.5167588,  1589.0, 2023,  4, 15, 18, 35,  0,      306,     1413, 251,  77,   1.8,   0.9,   1.5, 34,  0, 34,  0,  0, 26,  0,  0,  0,  0, 36,  0,  0, 36,  0,  0, 34,  0, 32,  0, 33,  0,  0, 35,  0,  0,  0,  0,  0, 32,  0,  0
6, 8183, 1,KN4UIR,    13.98, -79,   6, 5,   coast,  -12.57,  83423.00, 1609.79, 1386.06,   71.57, 34.9, 9.62, 9.62, 3.70,  -0.89,  -0.07,   0.46, 237.43, -29.91,  -5.37,   8.00,   0.04,  -0.12,  57.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  40.3876358, -87.5167588,  1589.0, 2023,  4, 15, 18, 35,  0,      306,     1413, 251,  77,   1.8,   0.9,   1.5, 34,  0, 34,  0,  0, 26,  0,  0,  0,  0, 36,  0,  0, 36,  0,  0, 34,  0, 32,  0, 33,  0,  0, 35,  0,  0,  0,  0,  0, 32,  0,  0
6, 8183, 1,KN4UIR,    14.04, -79,   7, 5,   coast,  -12.07,  83418.00, 1610.28, 1386.55,   70.35, 34.9, 9.62, 9.62, 3.70,  -0.92,  -0.07,   0.47, 240.73, -31.07,   3.48,   8.00,   0.04,  -0.06,  60.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  40.3876358, -87.5167588,  1589.0, 2023,  4, 15, 18, 35,  0,      306,     1413, 251,  77,   1.8,   0.9,   1.5, 34,  0, 34,  0,  0, 26,  0,  0,  0,  0, 36,  0,  0, 36,  0,  0, 34,  0, 32,  0, 33,  0,  0, 35,  0,  0,  0,  0,  0, 32,  0,  0
6, 8183, 1,KN4UIR,    14.07, -78,   7, 5,   coast,  -12.07,  83418.00, 1610.28, 1386.55,   70.35, 34.9, 9.62, 9.62, 3.71,  -0.92,  -0.07,   0.47, 240.73, -31.07,   3.48,   8.00,   0.04,  -0.06,  60.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  40.3876358, -87.5167588,  1589.0, 2023,  4, 15, 18, 35,  0,      306,     1413, 251,  77,   1.8,   0.9,   1.5, 34,  0, 34,  0,  0, 26,  0,  0,  0,  0, 36,  0,  0, 36,  0,  0, 34,  0, 32,  0, 33,  0,  0, 35,  0,  0,  0,  0,  0, 32,  0,  0
6, 8183, 1,KN4UIR,    14.15, -79,   5, 5,   coast,  -11.57,  83399.00, 1612.13, 1388.40,   69.16, 34.9, 9.62, 9.62, 3.71,  -0.79,  -0.17,   0.79, 241.58, -27.83,  12.63,   8.00,   0.04,   0.04,  61.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  40.3876358, -87.5167588,  1589.0, 2023,  4, 15, 18, 35,  0,      306,     1413, 251,  77,   1.8,   0.9,   1.5, 34,  0, 34,  0,  0, 26,  0,  0,  0,  0, 36,  0,  0, 36,  0,  0, 34,  0, 32,  0, 33,  0,  0, 35,  0,  0,  0,  0,  0, 32,  0,  0
6, 8183, 1,KN4UIR,    14.18, -79,   7, 5,   coast,  -11.57,  83399.00, 1612.13, 1388.40,   69.16, 34.9, 9.62, 9.56, 3.70,  -0.79,  -0.17,   0.79, 241.58, -27.83,  12.63,   8.00,   0.04,   0.04,  61.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  40.3876358, -87.5167588,  1589.0, 2023,  4, 15, 18, 35,  0,      306,     1413, 251,  77,   1.8,   0.9,   1.5, 34,  0, 34,  0,  0, 26,  0,  0,  0,  0, 36,  0,  0, 36,  0,  0, 34,  0, 32,  0, 33,  0,  0, 35,  0,  0,  0,  0,  0, 32,  0,  0
6, 8183, 1,KN4UIR,    14.30, -85,   5, 6,  drogue,  -11.57,  83399.00, 1612.13, 1388.40,   69.16, 34.9, 9.56, 9.56, 3.73,  -0.79,  -0.17,   0.79, 241.58, -27.83,  12.63,   8.00,   0.04,   0.04,  61.00, 9.50, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  40.3876358, -87.5167588,  1589.0, 2023,  4, 15, 18, 35,  0,      306,     1413, 251,  77,   1.8,   0.9,   1.5, 34,  0, 34,  0,  0, 26,  0,  0,  0,  0, 36,  0,  0, 36,  0,  0, 34,  0, 32,  0, 33,  0,  0, 35,  0,  0,  0,  0,  0, 32,  0,  0
6, 8183, 1,KN4UIR,    15.28, -79,   5, 6,  drogue,  -17.10,  83320.00, 1619.83, 1396.10,   -7.81, 35.0, 9.56, 9.56, 3.73,  -7.67,   1.50,   8.49,-870.14,  19.53, -31.37,   8.00,   0.03,  -0.14,  60.00, 9.50, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  40.3876358, -87.5167588,  1589.0, 2023,  4, 15, 18, 35,  0,      306,     1413, 251,  77,   1.8,   0.9,   1.5, 34,  0, 34,  0,  0, 26,  0,  0,  0,  0, 36,  0,  0, 36,  0,  0, 34,  0, 32,  0, 33,  0,  0, 35,  0,  0,  0,  0,  0, 32,  0,  0
6, 8183, 1,KN4UIR,    15.31, -77,   6, 6,  drogue,  -17.10,  83320.00, 1619.83, 1396.10,   -7.81, 35.0, 3.90, 9.62, 3.73,  -7.67,   1.50,   8.49,-870.14,  19.53, -31.37,   8.00,   0.03,  -0.14,  60.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  40.3876358, -87.5167588,  1589.0, 2023,  4, 15, 18, 35,  0,      306,     1413, 251,  77,   1.8,   0.9,   1.5, 34,  0, 34,  0,  0, 26,  0,  0,  0,  0, 36,  0,  0, 36,  0,  0, 34,  0, 32,  0, 33,  0,  0, 35,  0,  0,  0,  0,  0, 32,  0,  0
6, 8183, 1,KN4UIR,    15.98, -79,   7, 6,  drogue,  -17.10,  83320.00, 1619.83, 1396.10,   -7.81, 35.0, 3.90, 9.62, 3.73,  -7.67,   1.50,   8.49,-870.14,  19.53, -31.37,   8.00,   0.03,  -0.14,  60.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3875844, -87.5170391,  1622.0, 2023,  4, 15, 18, 35,  2,      331,     1450, 251,  77,   1.5,   0.8,   1.3, 36,  0, 35,  0,  0, 31,  0,  0,  0,  0, 33,  0,  0, 36,  0,  0, 37,  0, 35,  0, 27,  0,  0, 35,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,    15.98, -79,   6, 6,  drogue,  -17.10,  83320.00, 1619.83, 1396.10,   -7.81, 35.0, 3.90, 9.62, 3.73,  -7.67,   1.50,   8.49,-870.14,  19.53, -31.37,   8.00,   0.03,  -0.14,  60.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3875844, -87.5170391,  1622.0, 2023,  4, 15, 18, 35,  2,      331,     1450, 251,  77,   1.5,   0.8,   1.3, 36,  0, 35,  0,  0, 31,  0,  0,  0,  0, 33,  0,  0, 36,  0,  0, 37,  0, 35,  0, 27,  0,  0, 35,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,    16.32,-101,  13, 6,  drogue,  -17.10,  83320.00, 1619.83, 1396.10,   -7.81, 35.0, 3.29, 9.62, 3.73,  -7.67,   1.50,   8.49,-870.14,  19.53, -31.37,   8.00,   0.03,  -0.14,  60.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3875844, -87.5170391,  1622.0, 2023,  4, 15, 18, 35,  2,      331,     1450, 251,  77,   1.5,   0.8,   1.3, 36,  0, 35,  0,  0, 31,  0,  0,  0,  0, 33,  0,  0, 36,  0,  0, 37,  0, 35,  0, 27,  0,  0, 35,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,    16.98, -83,   7, 6,  drogue,  -17.10,  83320.00, 1619.83, 1396.10,   -7.81, 35.0, 3.29, 9.62, 3.73,  -7.67,   1.50,   8.49,-870.14,  19.53, -31.37,   8.00,   0.03,  -0.14,  60.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3875809, -87.5171036,  1624.0, 2023,  4, 15, 18, 35,  3,      336,     1453, 251,  77,   1.6,   0.9,   1.3, 27,  0, 34,  0,  0, 37,  0,  0,  0,  0, 35,  0,  0, 36,  0,  0, 37,  0, 36,  0, 25,  0,  0, 29,  0,  0,  0,  0,  0, 36,  0,  0
6, 8183, 1,KN4UIR,    16.98, -84,   9, 6,  drogue,  -17.10,  83320.00, 1619.83, 1396.10,   -7.81, 35.0, 3.29, 9.62, 3.73,  -7.67,   1.50,   8.49,-870.14,  19.53, -31.37,   8.00,   0.03,  -0.14,  60.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3875809, -87.5171036,  1624.0, 2023,  4, 15, 18, 35,  3,      336,     1453, 251,  77,   1.6,   0.9,   1.3, 27,  0, 34,  0,  0, 37,  0,  0,  0,  0, 35,  0,  0, 36,  0,  0, 37,  0, 36,  0, 25,  0,  0, 29,  0,  0,  0,  0,  0, 36,  0,  0
6, 8183, 1,KN4UIR,    17.30, -82,   6, 6,  drogue,  -19.11,  83469.00, 1605.31, 1381.58,   -8.24, 34.9, 3.29, 9.62, 3.73,  -7.57,   0.65,  -0.40,  41.99,-116.40,   7.69,   8.00,   0.03,  -0.18,-127.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3875809, -87.5171036,  1624.0, 2023,  4, 15, 18, 35,  3,      336,     1453, 251,  77,   1.6,   0.9,   1.3, 27,  0, 34,  0,  0, 37,  0,  0,  0,  0, 35,  0,  0, 36,  0,  0, 37,  0, 36,  0, 25,  0,  0, 29,  0,  0,  0,  0,  0, 36,  0,  0
6, 8183, 1,KN4UIR,    17.33, -80,   7, 6,  drogue,  -19.11,  83469.00, 1605.31, 1381.58,   -8.24, 34.9, 2.98, 9.62, 3.73,  -7.57,   0.65,  -0.40,  41.99,-116.40,   7.69,   8.00,   0.03,  -0.18,-127.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3875809, -87.5171036,  1624.0, 2023,  4, 15, 18, 35,  3,      336,     1453, 251,  77,   1.6,   0.9,   1.3, 27,  0, 34,  0,  0, 37,  0,  0,  0,  0, 35,  0,  0, 36,  0,  0, 37,  0, 36,  0, 25,  0,  0, 29,  0,  0,  0,  0,  0, 36,  0,  0
6, 8183, 1,KN4UIR,    18.31, -83,   4, 6,  drogue,  -22.13,  83592.00, 1593.34, 1369.61,  -17.17, 35.0, 2.98, 9.62, 3.73, -10.70,   0.52,   0.30,-280.77,  94.79,  49.26,   8.00,   0.03,  -0.06,-126.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3875809, -87.5171036,  1624.0, 2023,  4, 15, 18, 35,  3,      336,     1453, 251,  77,   1.6,   0.9,   1.3, 27,  0, 34,  0,  0, 37,  0,  0,  0,  0, 35,  0,  0, 36,  0,  0, 37,  0, 36,  0, 25,  0,  0, 29,  0,  0,  0,  0,  0, 36,  0,  0
6, 8183, 1,KN4UIR,    18.34, -81,   7, 6,  drogue,  -22.13,  83592.00, 1593.34, 1369.61,  -17.17, 35.0, 2.80, 9.62, 3.74, -10.70,   0.52,   0.30,-280.77,  94.79,  49.26,   8.00,   0.03,  -0.06,-126.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3875809, -87.5171036,  1624.0, 2023,  4, 15, 18, 35,  3,      336,     1453, 251,  77,   1.6,   0.9,   1.3, 27,  0, 34,  0,  0, 37,  0,  0,  0,  0, 35,  0,  0, 36,  0,  0, 37,  0, 36,  0, 25,  0,  0, 29,  0,  0,  0,  0,  0, 36,  0,  0
6, 8183, 1,KN4UIR,    18.98, -87,  11, 6,  drogue,  -22.13,  83592.00, 1593.34, 1369.61,  -17.17, 35.0, 2.80, 9.62, 3.74, -10.70,   0.52,   0.30,-280.77,  94.79,  49.26,   8.00,   0.03,  -0.06,-126.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3876314, -87.5171254,  1601.0, 2023,  4, 15, 18, 35,  5,      336,     1431, 252,  76,   1.4,   0.8,   1.2, 33,  0, 34,  0,  0, 31,  0,  0,  0,  0, 35,  0,  0, 33,  0,  0, 28,  0, 22,  0, 32,  0,  0, 28,  0,  0,  0,  0,  0, 36,  0,  0
6, 8183, 1,KN4UIR,    18.98, -83,   8, 6,  drogue,  -22.13,  83592.00, 1593.34, 1369.61,  -17.17, 35.0, 2.80, 9.62, 3.74, -10.70,   0.52,   0.30,-280.77,  94.79,  49.26,   8.00,   0.03,  -0.06,-126.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3876314, -87.5171254,  1601.0, 2023,  4, 15, 18, 35,  5,      336,     1431, 252,  76,   1.4,   0.8,   1.2, 33,  0, 34,  0,  0, 31,  0,  0,  0,  0, 35,  0,  0, 33,  0,  0, 28,  0, 22,  0, 32,  0,  0, 28,  0,  0,  0,  0,  0, 36,  0,  0
6, 8183, 1,KN4UIR,    18.98, -88,   7, 6,  drogue,  -22.13,  83592.00, 1593.34, 1369.61,  -17.17, 35.0, 2.80, 9.62, 3.74, -10.70,   0.52,   0.30,-280.77,  94.79,  49.26,   8.00,   0.03,  -0.06,-126.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3876314, -87.5171254,  1601.0, 2023,  4, 15, 18, 35,  5,      336,     1431, 252,  76,   1.4,   0.8,   1.2, 33,  0, 34,  0,  0, 31,  0,  0,  0,  0, 35,  0,  0, 33,  0,  0, 28,  0, 22,  0, 32,  0,  0, 28,  0,  0,  0,  0,  0, 36,  0,  0
6, 8183, 1,KN4UIR,    19.72,-101,   7, 6,  drogue,  -28.67,  83803.00, 1572.83, 1349.10,  -16.70, 35.0, 2.80, 9.62, 3.74, -17.07,  -1.07,  -0.63,   9.34,-250.19,  34.49,   8.00,   0.03,  -0.12,  62.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3876314, -87.5171254,  1601.0, 2023,  4, 15, 18, 35,  5,      336,     1431, 252,  76,   1.4,   0.8,   1.2, 33,  0, 34,  0,  0, 31,  0,  0,  0,  0, 35,  0,  0, 33,  0,  0, 28,  0, 22,  0, 32,  0,  0, 28,  0,  0,  0,  0,  0, 36,  0,  0
6, 8183, 1,KN4UIR,    19.74, -91,  19, 6,  drogue,  -28.67,  83803.00, 1572.83, 1349.10,  -16.70, 35.0, 9.62, 9.56, 3.73, -17.07,  -1.07,  -0.63,   9.34,-250.19,  34.49,   8.00,   0.03,  -0.12,  62.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3876314, -87.5171254,  1601.0, 2023,  4, 15, 18, 35,  5,      336,     1431, 252,  76,   1.4,   0.8,   1.2, 33,  0, 34,  0,  0, 31,  0,  0,  0,  0, 35,  0,  0, 33,  0,  0, 28,  0, 22,  0, 32,  0,  0, 28,  0,  0,  0,  0,  0, 36,  0,  0
6, 8183, 1,KN4UIR,    19.98, -79,   6, 6,  drogue,  -28.67,  83803.00, 1572.83, 1349.10,  -16.70, 35.0, 9.62, 9.56, 3.73, -17.07,  -1.07,  -0.63,   9.34,-250.19,  34.49,   8.00,   0.03,  -0.12,  62.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3876528, -87.5171059,  1585.0, 2023,  4, 15, 18, 35,  6,      334,     1415, 253,  76,   1.4,   0.8,   1.2, 35,  0, 34,  0,  0, 29,  0,  0,  0,  0, 25,  0,  0, 28,  0,  0, 37,  0, 34,  0, 27,  0,  0, 28,  0,  0,  0,  0,  0, 32,  0,  0
6, 8183, 1,KN4UIR,    19.98, -79,   6, 6,  drogue,  -28.67,  83803.00, 1572.83, 1349.10,  -16.70, 35.0, 9.62, 9.56, 3.73, -17.07,  -1.07,  -0.63,   9.34,-250.19,  34.49,   8.00,   0.03,  -0.12,  62.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3876528, -87.5171059,  1585.0, 2023,  4, 15, 18, 35,  6,      334,     1415, 253,  76,   1.4,   0.8,   1.2, 35,  0, 34,  0,  0, 29,  0,  0,  0,  0, 25,  0,  0, 28,  0,  0, 37,  0, 34,  0, 27,  0,  0, 28,  0,  0,  0,  0,  0, 32,  0,  0
6, 8183, 1,KN4UIR,    20.72, -79,   6, 6,  drogue,  -20.62,  84005.00, 1553.24, 1329.51,  -19.22, 35.0, 9.62, 9.56, 3.73,  -8.18,  -2.10,   1.29,-183.17,  86.06,  -5.25,   8.00,   0.03,  -0.18,  56.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3876528, -87.5171059,  1585.0, 2023,  4, 15, 18, 35,  6,      334,     1415, 253,  76,   1.4,   0.8,   1.2, 35,  0, 34,  0,  0, 29,  0,  0,  0,  0, 25,  0,  0, 28,  0,  0, 37,  0, 34,  0, 27,  0,  0, 28,  0,  0,  0,  0,  0, 32,  0,  0
6, 8183, 1,KN4UIR,    20.75, -79,   8, 6,  drogue,  -20.62,  84005.00, 1553.24, 1329.51,  -19.22, 35.0, 9.62, 9.62, 3.74,  -8.18,  -2.10,   1.29,-183.17,  86.06,  -5.25,   8.00,   0.03,  -0.18,  56.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3876528, -87.5171059,  1585.0, 2023,  4, 15, 18, 35,  6,      334,     1415, 253,  76,   1.4,   0.8,   1.2, 35,  0, 34,  0,  0, 29,  0,  0,  0,  0, 25,  0,  0, 28,  0,  0, 37,  0, 34,  0, 27,  0,  0, 28,  0,  0,  0,  0,  0, 32,  0,  0
6, 8183, 1,KN4UIR,    20.98, -79,   7, 6,  drogue,  -20.62,  84005.00, 1553.24, 1329.51,  -19.22, 35.0, 9.62, 9.62, 3.74,  -8.18,  -2.10,   1.29,-183.17,  86.06,  -5.25,   8.00,   0.03,  -0.18,  56.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3876817, -87.5170635,  1568.0, 2023,  4, 15, 18, 35,  7,      329,     1397, 253,  76,   1.6,   0.9,   1.3, 27,  0, 24,  0,  0, 33,  0,  0,  0,  0, 34,  0,  0, 22,  0,  0, 27,  0, 29,  0, 31,  0,  0, 33,  0,  0,  0,  0,  0, 36,  0,  0
6, 8183, 1,KN4UIR,    20.98, -79,   8, 6,  drogue,  -20.62,  84005.00, 1553.24, 1329.51,  -19.22, 35.0, 9.62, 9.62, 3.74,  -8.18,  -2.10,   1.29,-183.17,  86.06,  -5.25,   8.00,   0.03,  -0.18,  56.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3876817, -87.5170635,  1568.0, 2023,  4, 15, 18, 35,  7,      329,     1397, 253,  76,   1.6,   0.9,   1.3, 27,  0, 24,  0,  0, 33,  0,  0,  0,  0, 34,  0,  0, 22,  0,  0, 27,  0, 29,  0, 31,  0,  0, 33,  0,  0,  0,  0,  0, 36,  0,  0
6, 8183, 1,KN4UIR,    21.73, -87,   7, 6,  drogue,  -13.58,  84208.00, 1533.59, 1309.86,  -19.82, 35.0, 9.62, 9.62, 3.74,  -3.85,  -2.64,   3.53, 498.86,  16.79,  50.17,   8.00,   0.03,   0.05,  82.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3876817, -87.5170635,  1568.0, 2023,  4, 15, 18, 35,  7,      329,     1397, 253,  76,   1.6,   0.9,   1.3, 27,  0, 24,  0,  0, 33,  0,  0,  0,  0, 34,  0,  0, 22,  0,  0, 27,  0, 29,  0, 31,  0,  0, 33,  0,  0,  0,  0,  0, 36,  0,  0
6, 8183, 1,KN4UIR,    21.76, -82,   8, 6,  drogue,  -13.58,  84208.00, 1533.59, 1309.86,  -19.82, 35.0, 9.62, 9.62, 3.74,  -3.85,  -2.64,   3.53, 498.86,  16.79,  50.17,   8.00,   0.03,   0.05,  82.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3876817, -87.5170635,  1568.0, 2023,  4, 15, 18, 35,  7,      329,     1397, 253,  76,   1.6,   0.9,   1.3, 27,  0, 24,  0,  0, 33,  0,  0,  0,  0, 34,  0,  0, 22,  0,  0, 27,  0, 29,  0, 31,  0,  0, 33,  0,  0,  0,  0,  0, 36,  0,  0
6, 8183, 1,KN4UIR,    21.97, -82,   7, 6,  drogue,  -13.58,  84208.00, 1533.59, 1309.86,  -19.82, 35.0, 9.62, 9.62, 3.74,  -3.85,  -2.64,   3.53, 498.86,  16.79,  50.17,   8.00,   0.03,   0.05,  82.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3877284, -87.5170129,  1549.0, 2023,  4, 15, 18, 35,  8,      324,     1378, 254,  76,   1.5,   0.8,   1.3, 32,  0, 34,  0,  0, 34,  0,  0,  0,  0, 35,  0,  0, 34,  0,  0, 26,  0, 22,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,    21.97, -81,   8, 6,  drogue,  -13.58,  84208.00, 1533.59, 1309.86,  -19.82, 35.0, 9.62, 9.62, 3.74,  -3.85,  -2.64,   3.53, 498.86,  16.79,  50.17,   8.00,   0.03,   0.05,  82.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3877284, -87.5170129,  1549.0, 2023,  4, 15, 18, 35,  8,      324,     1378, 254,  76,   1.5,   0.8,   1.3, 32,  0, 34,  0,  0, 34,  0,  0,  0,  0, 35,  0,  0, 34,  0,  0, 26,  0, 22,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,    22.74, -84,   7, 6,  drogue,  -16.60,  84398.00, 1515.24, 1291.51,  -21.90, 35.0, 9.62, 9.62, 3.74,  -8.52,  -0.83,   0.06, 140.45,  31.56, -42.79,   8.00,   0.03,  -0.28, 102.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3877284, -87.5170129,  1549.0, 2023,  4, 15, 18, 35,  8,      324,     1378, 254,  76,   1.5,   0.8,   1.3, 32,  0, 34,  0,  0, 34,  0,  0,  0,  0, 35,  0,  0, 34,  0,  0, 26,  0, 22,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,    22.77, -83,  14, 6,  drogue,  -16.60,  84398.00, 1515.24, 1291.51,  -21.90, 35.0, 2.37, 9.62, 3.74,  -8.52,  -0.83,   0.06, 140.45,  31.56, -42.79,   8.00,   0.03,  -0.28, 102.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3877284, -87.5170129,  1549.0, 2023,  4, 15, 18, 35,  8,      324,     1378, 254,  76,   1.5,   0.8,   1.3, 32,  0, 34,  0,  0, 34,  0,  0,  0,  0, 35,  0,  0, 34,  0,  0, 26,  0, 22,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,    22.98, -82,   7, 6,  drogue,  -16.60,  84398.00, 1515.24, 1291.51,  -21.90, 35.0, 2.37, 9.62, 3.74,  -8.52,  -0.83,   0.06, 140.45,  31.56, -42.79,   8.00,   0.03,  -0.28, 102.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3877858, -87.5169461,  1528.0, 2023,  4, 15, 18, 35,  9,      316,     1355, 254,  76,   1.5,   0.8,   1.3, 28,  0, 24,  0,  0, 31,  0,  0,  0,  0, 29,  0,  0, 24,  0,  0, 26,  0, 23,  0, 29,  0,  0, 31,  0,  0,  0,  0,  0, 27,  0,  0
